Date,Open,High,Low,Close,Volume
2021-08-16,444.5299988,447.1099854,442.8699951,446.9700012,73740000
2021-08-17,444.2399902,444.9599915,440.8500061,444.0400085,92673900
2021-08-18,442.9599915,444.6300049,438.9200134,439.1799927,89351900
2021-08-19,436.269989,441.1400146,436.1199951,439.8599854,92812200
2021-08-20,440.230011,443.7099915,439.7099915,443.3599854,72008700
2021-08-23,445.1600037,448.230011,443.4400024,447.2600098,54973000
2021-08-24,447.9700012,448.5400085,447.4200134,447.9700012,38744700
2021-08-25,448.1700134,449.4599915,447.769989,448.9100037,40529700
2021-08-26,448.6099854,448.8599854,446.1600037,446.2600098,57829600
2021-08-27,447.1199951,450.6499939,447.0599976,450.25,77235100
2021-08-30,450.9700012,453.0700073,450.7099915,452.230011,48357400
2021-08-31,452.1300049,452.4899902,450.9200134,451.5599976,59300200
2021-09-01,452.5599976,453.1099854,451.5499878,451.7999878,48721400
2021-09-02,453.3200073,454.0499878,451.9100037,453.1900024,42501000
2021-09-03,451.980011,453.6300049,451.5499878,453.0799866,47170500
2021-09-07,452.7099915,452.8099976,450.7399902,451.4599915,51671500
2021-09-08,450.8900146,451.6700134,448.8599854,450.9100037,56181900
2021-09-09,450.7000122,452.5700073,448.7200012,448.980011,57970400
2021-09-10,451.0400085,451.4899902,445.3099976,445.4400024,89948200
2021-09-13,448.6400146,448.9200134,444.1099854,446.5799866,83738600
2021-09-14,448.1199951,448.3399963,443.2200012,444.1700134,78197100
2021-09-15,444.6199951,448.4100037,443.4400024,447.8800049,78792200
2021-09-16,447.3200073,448.3599854,444.019989,447.1700134,77786700
2021-09-17,444.9200134,445.3699951,441.019989,441.3999939,118425000
2021-09-20,434.8800049,436.5599976,428.8599854,434.0400085,166445500
2021-09-21,436.5299988,437.9100037,433.0700073,433.6300049,92526100
2021-09-22,436.0499878,440.0299988,433.75,437.8599854,102350100
2021-09-23,439.8500061,444.8900146,439.6000061,443.1799927,76396000
2021-09-24,441.4400024,444.6700134,441.2099915,443.9100037,62094800
2021-09-27,442.8099976,444.0499878,441.8999939,442.6400146,61371100
2021-09-28,439.6900024,440.0400085,432.9400024,433.7200012,130436300
2021-09-29,435.1900024,437.0400085,433.8500061,434.4500122,82329200
2021-09-30,436.019989,436.769989,428.7799988,429.1400146,140506000
2021-10-01,430.980011,436.0299988,427.230011,434.2399902,129240100
2021-10-04,433.0,433.9599915,426.3599854,428.6400146,128570000
2021-10-05,430.2399902,435.4899902,429.3900146,433.1000061,90682500
2021-10-06,429.269989,435.1199951,427.5400085,434.8999939,113032200
2021-10-07,438.3900146,441.6799927,438.2000122,438.6600037,72437500
2021-10-08,439.480011,439.8900146,437.1900024,437.8599854,74557400
2021-10-11,437.1600037,440.2600098,434.6199951,434.6900024,65233300
2021-10-12,435.6700134,436.1000061,432.7799988,433.6199951,71181200
2021-10-13,434.7099915,436.0499878,431.5400085,435.1799927,72974000
2021-10-14,439.0799866,442.6600037,438.5799866,442.5,70236800
2021-10-15,444.75,446.2600098,444.0899963,445.8699951,66260200
2021-10-18,443.9700012,447.5499878,443.269989,447.1900024,62213200
2021-10-19,448.9200134,450.7099915,448.269989,450.6400146,46996800
2021-10-20,451.1300049,452.730011,451.0100098,452.4100037,49571600
2021-10-21,451.769989,453.8299866,451.3099976,453.5899963,41305400
2021-10-22,453.1300049,454.6700134,451.0499878,453.1199951,58845100
2021-10-25,454.2799988,455.8999939,452.3900146,455.5499878,45214500
2021-10-26,457.2000122,458.4899902,455.5599976,455.9599915,56075100
2021-10-27,456.4500122,457.1600037,453.8599854,453.9400024,72438000
2021-10-28,455.4599915,458.3999939,455.4500122,458.3200073,51437900
2021-10-29,455.8699951,459.5599976,455.5599976,459.25,70162400
2021-11-01,460.2999878,460.7000122,458.2000122,460.0400085,48433600
2021-11-02,460.2200012,462.230011,460.0799866,461.8999939,48908400
2021-11-03,461.2999878,465.1499939,460.8299866,464.7200012,52509800
2021-11-04,465.3599854,467.0,464.9899902,466.9100037,52847100
2021-11-05,469.2799988,470.6499939,466.9200134,468.5299988,66390600
2021-11-08,469.7000122,470.230011,468.2000122,468.9299927,50405200
2021-11-09,469.3200073,469.5700073,465.8800049,467.3800049,51149100
2021-11-10,465.5799866,467.3800049,462.0400085,463.6199951,69429700
2021-11-11,465.2099915,465.2900085,463.75,463.769989,34848500
2021-11-12,465.1199951,467.8599854,464.1099854,467.269989,53466700
2021-11-15,468.6400146,468.8099976,466.230011,467.4299927,46980500
2021-11-16,467.1499939,470.4899902,467.0700073,469.2799988,48857500
2021-11-17,469.0,469.1900024,467.480011,468.1400146,47858300
2021-11-18,469.2399902,470.0100098,466.3399963,469.730011,50625600
2021-11-19,469.6099854,470.9400024,468.5,468.8900146,57315600
2021-11-22,470.8900146,473.5400085,467.3500061,467.5700073,72762000
2021-11-23,467.2200012,469.1000061,464.4500122,468.1900024,73206500
2021-11-24,466.0599976,469.5700073,465.1900024,469.4400024,61858800
2021-11-26,462.3399963,463.8999939,457.769989,458.9700012,112669600
2021-11-29,464.0700073,466.5599976,461.730011,464.6000061,86268800
2021-11-30,462.0,464.0299988,455.2999878,455.5599976,148559600
2021-12-01,461.6400146,464.6700134,450.2900085,450.5,131939200
2021-12-02,450.730011,459.0700073,450.3099976,457.3999939,127637800
2021-12-03,459.1700134,460.2999878,448.9200134,453.4200134,137331600
2021-12-06,456.1300049,460.7900085,453.5599976,458.7900085,98977500
2021-12-07,464.4100037,468.8800049,458.6499939,468.2799988,95484700
2021-12-08,468.7000122,470.0,466.8299866,469.519989,72238800
2021-12-09,468.1499939,469.6300049,466.1400146,466.3500061,61272600
2021-12-10,469.230011,470.8999939,466.5100098,470.7399902,77159800
2021-12-13,470.1900024,470.5599976,466.269989,466.5700073,87724700
2021-12-14,463.0899963,465.7399902,460.25,463.3599854,97264100
2021-12-15,463.4200134,470.8599854,460.7399902,470.6000061,116899300
2021-12-16,472.5700073,472.8699951,464.7999878,466.4500122,116568600
2021-12-17,461.5499878,464.7399902,458.0599976,459.8699951,135511600
2021-12-20,454.480011,455.3999939,451.1400146,454.980011,107134800
2021-12-21,458.6099854,463.2099915,456.3099976,463.0599976,69806300
2021-12-22,462.7900085,467.8099976,462.5799866,467.6900024,58890200
2021-12-23,468.75,472.1900024,468.6400146,470.6000061,56439700
2021-12-27,472.0599976,477.3099976,472.0100098,477.2600098,56808600
2021-12-28,477.7200012,478.8099976,476.0599976,476.8699951,47274600
2021-12-29,476.980011,478.5599976,475.9200134,477.480011,54503000
2021-12-30,477.9299927,479.0,475.6700134,476.1600037,55329000
2021-12-31,475.6400146,476.8599854,474.6700134,474.9599915,65237400
2022-01-03,476.2999878,477.8500061,473.8500061,477.7099915,72668200
2022-01-04,479.2200012,479.980011,475.5799866,477.5499878,71178700
2022-01-05,477.1600037,477.980011,468.2799988,468.3800049,104538900
2022-01-06,467.8900146,470.8200073,465.4299927,467.9400024,86858900
2022-01-07,467.9500122,469.2000122,464.6499939,466.0899963,85111600
2022-01-10,462.7000122,465.7399902,456.6000061,465.5100098,119362000
2022-01-11,465.230011,469.8500061,462.0499878,469.75,74303100
2022-01-12,471.5899963,473.2000122,468.9400024,471.019989,67605400
2022-01-13,472.1900024,472.8800049,463.4400024,464.5299988,91173100
2022-01-14,461.1900024,465.0899963,459.8999939,464.7200012,95890900
2022-01-18,459.7399902,459.9599915,455.3099976,456.4899902,109709100
2022-01-19,458.1300049,459.6099854,451.4599915,451.75,109357600
2022-01-20,453.75,458.7399902,444.5,446.75,122379700
2022-01-21,445.5599976,448.0599976,437.9500122,437.980011,202271200
2022-01-24,432.0299988,440.3800049,420.7600098,439.8399963,251783900
2022-01-25,433.0599976,439.7200012,427.1499939,434.4700012,167997300
2022-01-26,440.7200012,444.0400085,428.8599854,433.3800049,186391100
2022-01-27,438.2600098,441.5899963,429.4500122,431.2399902,149878300
2022-01-28,432.6799927,442.0,427.8200073,441.9500122,164457400
2022-01-31,441.2399902,450.2799988,439.8099976,449.9100037,152251400
2022-02-01,450.6799927,453.6300049,446.9400024,452.9500122,123155400
2022-02-02,455.5,458.1199951,453.0499878,457.3500061,117361000
2022-02-03,450.9500122,452.9700012,445.7099915,446.6000061,118024400
2022-02-04,446.3500061,452.7799988,443.8299866,448.7000122,118454400
2022-02-07,449.5100098,450.9899902,445.8500061,447.2600098,84472900
2022-02-08,446.730011,451.9200134,445.2200012,450.9400024,81012000
2022-02-09,455.2200012,457.8800049,455.0100098,457.5400085,92589900
2022-02-10,451.3399963,457.7099915,447.2000122,449.3200073,140103700
2022-02-11,449.4100037,451.6099854,438.9400024,440.4599915,153214600
2022-02-14,439.9200134,441.6000061,435.3399963,439.019989,123006300
2022-02-15,443.730011,446.2799988,443.1799927,446.1000061,88482700
2022-02-16,443.9299927,448.0599976,441.9400024,446.6000061,84863600
2022-02-17,443.2200012,446.5700073,436.4200134,437.0599976,102259100
2022-02-18,437.3299866,438.6600037,431.8200073,434.230011,132642900
2022-02-22,431.8900146,435.5,425.8599854,429.5700073,124391800
2022-02-23,432.6600037,433.2600098,421.3500061,421.9500122,132578000
2022-02-24,411.019989,428.7600098,410.6400146,428.2999878,213942900
2022-02-25,429.6099854,437.8399963,427.8599854,437.75,121804500
2022-02-28,432.0299988,438.2000122,430.7000122,436.6300049,145615000
2022-03-01,435.0400085,437.1700134,427.1099854,429.980011,137785900
2022-03-02,432.3699951,439.7200012,431.5700073,437.8900146,117726500
2022-03-03,440.4700012,441.1099854,433.7999878,435.7099915,105501700
2022-03-04,431.75,433.3699951,427.8800049,432.1700134,113978200
2022-03-07,431.5499878,432.2999878,419.3599854,419.4299927,137896600
2022-03-08,419.6199951,427.2099915,415.1199951,416.25,164772700
2022-03-09,425.1400146,429.5100098,422.8200073,427.4100037,116990800
2022-03-10,422.519989,426.4299927,420.4400024,425.480011,93972700
2022-03-11,428.1199951,428.769989,419.5299988,420.0700073,95636300
2022-03-14,420.8900146,424.5499878,415.7900085,417.0,95729200
2022-03-15,419.769989,426.8399963,418.4200134,426.1700134,106219100
2022-03-16,429.8900146,435.6799927,424.7999878,435.6199951,144954800
2022-03-17,433.5899963,441.0700073,433.1900024,441.0700073,102676900
2022-03-18,438.0,444.8599854,437.2200012,444.519989,106345500
2022-03-21,444.3399963,446.4599915,440.6799927,444.3900146,88349800
2022-03-22,445.8599854,450.5799866,445.8599854,449.5899963,74650400
2022-03-23,446.9100037,448.4899902,443.7099915,443.7999878,79426100
2022-03-24,445.9400024,450.5,444.7600098,450.4899902,64736900
2022-03-25,451.1600037,452.980011,448.4299927,452.6900024,77101300
2022-03-28,452.0599976,455.9100037,450.0599976,455.9100037,68529800
2022-03-29,460.019989,462.0700073,457.1799927,461.5499878,86581500
2022-03-30,460.3399963,461.2000122,456.4700012,458.7000122,79666900
2022-03-31,457.8900146,458.7600098,451.1600037,451.6400146,121699900
2022-04-01,453.3099976,453.4599915,449.1400146,452.9200134,89048800
2022-04-04,453.1300049,456.9100037,452.2600098,456.7999878,59601000
2022-04-05,455.2200012,457.8299866,449.8200073,451.0299988,74214500
2022-04-06,446.8900146,448.9299927,443.4700012,446.519989,106898000
2022-04-07,445.5899963,450.6900024,443.5299988,448.769989,78097200
2022-04-08,447.9700012,450.6300049,445.9400024,447.5700073,79272700
2022-04-11,444.1099854,445.0,439.3900146,439.9200134,89770500
2022-04-12,443.0799866,445.75,436.6499939,438.2900085,84363600
2022-04-13,438.0299988,444.1099854,437.8399963,443.3099976,74070400
2022-04-14,443.5499878,444.730011,437.6799927,437.7900085,97869500
2022-04-18,436.8099976,439.75,435.6099854,437.9700012,66002500
2022-04-19,437.8599854,445.7999878,437.6799927,445.0400085,77821000
2022-04-20,446.9200134,447.5700073,443.480011,444.7099915,65224400
2022-04-21,448.5400085,450.0100098,437.1000061,438.0599976,85417300
2022-04-22,436.9100037,438.0799866,425.4400024,426.0400085,132471800
2022-04-25,423.6700134,428.6900024,418.8399963,428.5100098,119647700
2022-04-26,425.8299866,426.0400085,416.0700073,416.1000061,103996300
2022-04-27,417.2399902,422.9200134,415.0100098,417.269989,122030000
2022-04-28,422.2900085,429.6400146,417.6000061,427.8099976,105449100
2022-04-29,423.5899963,425.8699951,411.2099915,412.0,145491100
2022-05-02,412.0700073,415.9200134,405.019989,414.480011,158312500
2022-05-03,415.0100098,418.9299927,413.3599854,416.3800049,100028200
2022-05-04,417.0799866,429.6600037,413.7099915,429.0599976,144247900
2022-05-05,424.5499878,425.0,409.4400024,413.8099976,172929100
2022-05-06,411.1000061,414.7999878,405.730011,411.3399963,151770800
2022-05-09,405.1000061,406.4100037,396.5,398.1700134,155586100
2022-05-10,404.4899902,406.0799866,394.8200073,399.0899963,132497200
2022-05-11,398.0700073,404.0400085,391.9599915,392.75,142361000
2022-05-12,389.3699951,395.7999878,385.1499939,392.3399963,125090800
2022-05-13,396.7099915,403.1799927,395.6099854,401.7200012,104174400
2022-05-16,399.980011,403.9700012,397.6000061,400.0899963,78622400
2022-05-17,406.5299988,408.5700073,402.5799866,408.3200073,83029700
2022-05-18,403.5,403.7999878,390.5499878,391.8599854,117674500
2022-05-19,388.6199951,394.1400146,387.1099854,389.4599915,98510700
2022-05-20,393.25,397.0299988,380.5400085,389.6300049,131432200
2022-05-23,392.8299866,397.730011,390.3800049,396.9200134,76414900
2022-05-24,392.5599976,395.1499939,386.9599915,393.8900146,91448800
2022-05-25,392.3099976,399.4500122,391.8900146,397.3699951,91472900
2022-05-26,398.6700134,407.0400085,398.4500122,405.3099976,82168300
2022-05-27,407.9100037,415.3800049,407.7000122,415.2600098,84768700
2022-05-31,413.5499878,416.4599915,410.0299988,412.9299927,95937000
2022-06-01,415.1700134,416.2399902,406.9299927,409.5899963,86585800
2022-06-02,409.4200134,417.4400024,407.0400085,417.3900146,79609600
2022-06-03,412.3999939,414.0400085,409.5100098,410.5400085,71874300
2022-06-06,414.7799988,416.6099854,410.5499878,411.7900085,57508900
2022-06-07,408.1000061,416.2200012,407.6099854,415.7399902,59272400
2022-06-08,413.9299927,415.8200073,410.3800049,411.2200012,64350000
2022-06-09,409.3399963,411.7399902,401.4400024,401.4400024,86289800
2022-06-10,394.8800049,395.7799988,389.75,389.7999878,132893900
2022-06-13,379.8500061,381.8099976,373.2999878,375.0,170004900
2022-06-14,376.8500061,377.9400024,370.5899963,373.8699951,104011800
2022-06-15,377.3599854,383.8999939,372.1199951,379.2000122,125666800
2022-06-16,370.5100098,370.9400024,364.0799866,366.6499939,134473300
2022-06-17,365.5100098,369.3800049,362.1700134,365.8599854,111113900
2022-06-21,371.8900146,376.5299988,371.8099976,375.0700073,76811900
2022-06-22,370.6199951,378.7200012,370.1799927,374.3900146,90059400
2022-06-23,376.6400146,378.8299866,372.8900146,378.0599976,79292100
2022-06-24,381.3999939,390.0899963,381.3699951,390.0799866,98050300
2022-06-27,391.0499878,391.3599854,387.4400024,388.5899963,66009600
2022-06-28,390.230011,393.1600037,380.5299988,380.6499939,86548900
2022-06-29,381.230011,382.269989,378.4200134,380.3399963,65676000
2022-06-30,376.2399902,380.6600037,372.5599976,377.25,112508300
2022-07-01,376.5599976,381.7000122,373.7999878,381.2399902,74839700
2022-07-05,375.8800049,381.980011,372.8999939,381.9599915,81438000
2022-07-06,382.1099854,385.8699951,379.6000061,383.25,70426200
2022-07-07,385.1199951,389.8299866,383.269989,388.9899902,64525900
2022-07-08,387.269989,390.6400146,385.6600037,388.6700134,72397800
2022-07-11,385.8500061,386.8699951,383.5,384.230011,58366900
2022-07-12,383.6499939,386.1600037,378.9899902,380.8299866,62219200
2022-07-13,375.1000061,381.9200134,374.6600037,378.8299866,84224600
2022-07-14,373.6099854,379.0499878,371.0400085,377.9100037,89704800
2022-07-15,382.5499878,385.25,380.5400085,385.1300049,79060400
2022-07-18,388.3800049,389.0899963,380.6600037,381.9500122,63203600
2022-07-19,386.0799866,392.8699951,385.3900146,392.269989,78506000
2022-07-20,392.4700012,396.2600098,391.0299988,394.769989,71843800
2022-07-21,394.1600037,398.8399963,391.6300049,398.7900085,64903900
2022-07-22,398.9200134,400.1799927,392.75,395.0899963,72197300
2022-07-25,395.75,396.4700012,393.2099915,395.5700073,53631500
2022-07-26,393.8399963,394.0599976,389.9500122,390.8900146,52946400
2022-07-27,394.3599854,402.8800049,394.0499878,401.0400085,82342100
2022-07-28,401.8900146,406.7999878,398.1499939,406.0700073,73966600
2022-07-29,407.5799866,413.0299988,406.769989,411.9899902,87003700
2022-08-01,409.1499939,413.4100037,408.3999939,410.769989,69997500
2022-08-02,409.1199951,413.0,406.8200073,408.0599976,63435400
2022-08-03,410.2999878,415.6799927,410.0,414.4500122,67820600
2022-08-04,414.3699951,415.0899963,412.4400024,414.1700134,45656600
2022-08-05,409.6600037,414.1499939,409.6000061,413.4700012,56814900
2022-08-08,415.25,417.6199951,411.8299866,412.9899902,53886100
2022-08-09,412.2200012,412.75,410.2200012,411.3500061,44931800
2022-08-10,418.7799988,420.1400146,416.7200012,419.9899902,68665700
2022-08-11,422.9899902,424.9500122,419.2099915,419.9899902,59489700
2022-08-12,422.0299988,427.2099915,421.0299988,427.1000061,61694500
2022-08-15,424.769989,429.4100037,424.7099915,428.8599854,54048300
2022-08-16,427.730011,431.730011,426.8800049,429.7000122,59289000
2022-08-17,425.9100037,429.5,424.5400085,426.6499939,63563400
2022-08-18,426.8599854,428.6099854,425.5,427.8900146,49023200
2022-08-19,424.980011,425.2600098,421.2200012,422.1400146,68016900
2022-08-22,417.0499878,417.230011,412.3999939,413.3500061,77695600
2022-08-23,412.8999939,415.4200134,411.769989,412.3500061,49105200
2022-08-24,412.1099854,415.1099854,411.3900146,413.6700134,49177800
2022-08-25,415.2399902,419.5599976,414.0899963,419.5100098,50942300
2022-08-26,419.3900146,419.9599915,405.25,405.3099976,103087000
2022-08-29,402.2000122,405.8399963,401.2000122,402.6300049,65370800
2022-08-30,403.8500061,404.1000061,396.0,398.2099915,85652400
2022-08-31,399.9299927,401.2399902,395.0400085,395.1799927,76029700
2022-09-01,392.8900146,396.7799988,390.0400085,396.4200134,78740100
2022-09-02,400.2799988,401.5599976,390.3299866,392.2399902,99632100
2022-09-06,393.1300049,394.1199951,388.4200134,390.7600098,76637400
2022-09-07,390.4299927,398.5899963,390.2000122,397.7799988,70964200
2022-09-08,395.3900146,400.8599854,394.1199951,400.3800049,80821700
2022-09-09,402.7399902,407.5100098,402.4599915,406.6000061,76706900
2022-09-12,408.7799988,411.730011,408.4599915,410.9700012,69256300
2022-09-13,401.8299866,403.1000061,391.9200134,393.1000061,122947100
2022-09-14,394.4700012,396.2000122,391.1199951,394.6000061,85023700
2022-09-15,392.9599915,395.9599915,388.7799988,390.1199951,87633800
2022-09-16,384.1400146,386.25,382.1099854,385.5599976,103084800
2022-09-19,382.2600098,388.5499878,382.1799927,388.5499878,73278500
2022-09-20,385.0599976,386.1199951,381.2000122,384.0899963,77274900
2022-09-21,386.1099854,389.3099976,377.3800049,377.3900146,106746600
2022-09-22,376.5799866,378.2999878,373.4400024,374.2200012,89472600
2022-09-23,370.5799866,370.6199951,363.2900085,367.9500122,122346900
2022-09-26,366.4100037,370.2099915,363.0299988,364.3099976,92581200
2022-09-27,368.019989,370.3999939,360.8699951,363.3800049,108294100
2022-09-28,364.3800049,372.2999878,362.6000061,370.5299988,110802200
2022-09-29,366.8099976,367.1099854,359.7000122,362.7900085,112952300
2022-09-30,361.7999878,365.9100037,357.0400085,357.1799927,153711200
2022-10-03,361.0799866,368.5499878,359.2099915,366.6099854,89756500
2022-10-04,372.3999939,378.0,366.5700073,377.9700012,103602800
2022-10-05,373.3900146,379.4599915,370.9500122,377.0899963,88065700
2022-10-06,375.6199951,378.7200012,372.6799927,373.2000122,82333500
2022-10-07,368.9700012,373.2900085,360.9400024,362.7900085,107789500
2022-10-10,363.9599915,364.2099915,357.6700134,360.019989,76042800
2022-10-11,358.2399902,363.0299988,355.7099915,357.7399902,92482800
2022-10-12,358.1700134,359.8200073,356.2999878,356.5599976,76991800
2022-10-13,349.2099915,367.5100098,348.1099854,365.9700012,147254500
2022-10-14,368.5499878,370.2600098,356.9599915,357.6300049,123737000
2022-10-17,364.0100098,367.980011,357.2799988,366.8200073,93168200
2022-10-18,375.1300049,375.4500122,367.519989,371.1300049,97162900
2022-10-19,368.9899902,371.8500061,365.5499878,368.5,79746900
2022-10-20,368.0299988,372.6700134,364.6099854,365.4100037,88283100
2022-10-21,365.1199951,374.7999878,363.5400085,374.2900085,131038400
2022-10-24,375.8900146,380.0599976,373.1099854,378.8699951,85436900
2022-10-25,378.7900085,385.25,378.6700134,384.9200134,78846300
2022-10-26,381.6199951,387.5799866,381.3500061,382.019989,104087300
2022-10-27,383.0700073,385.0,379.3299866,379.980011,81971800
2022-10-28,379.8699951,389.519989,379.6799927,389.019989,100302000
2022-10-31,386.4400024,388.3999939,385.2600098,386.2099915,96631300
2022-11-01,390.1400146,390.3900146,383.2900085,384.519989,85407600
2022-11-02,383.8999939,388.6300049,374.7600098,374.8699951,126990400
2022-11-03,371.4700012,374.2000122,368.7900085,371.0100098,87100100
2022-11-04,377.0,378.8699951,370.0,376.3500061,103505200
2022-11-07,377.7099915,380.5700073,375.5299988,379.9500122,68286900
2022-11-08,381.1099854,385.1199951,377.7200012,382.0,84641100
2022-11-09,379.9299927,381.1400146,373.6099854,374.1300049,78495500
2022-11-10,388.0499878,395.0400085,385.6400146,394.6900024,141455800
2022-11-11,395.5899963,399.3500061,393.6099854,398.5100098,93839900
2022-11-14,396.6600037,400.1799927,394.8299866,395.1199951,71903500
2022-11-15,401.1499939,402.3099976,394.4899902,398.4899902,93194500
2022-11-16,396.7799988,397.7799988,394.7900085,395.4500122,68508500
2022-11-17,390.4599915,394.9500122,390.1400146,394.2399902,74496300
2022-11-18,397.7399902,397.8099976,393.0400085,396.0299988,92922500
2022-11-21,394.6400146,395.8200073,392.6600037,394.5899963,51243200
2022-11-22,396.6300049,400.0700073,395.1499939,399.8999939,60429000
2022-11-23,399.5499878,402.9299927,399.3099976,402.4200134,68261600
2022-11-25,401.8299866,402.9100037,401.5400085,402.3299866,30545400
2022-11-28,399.0899963,400.8099976,395.1099854,395.9100037,67881600
2022-11-29,396.0499878,397.2999878,393.2999878,395.230011,52310000
2022-11-30,395.4899902,407.6799927,393.480011,407.6799927,144566700
2022-12-01,408.769989,410.0,404.75,407.3800049,76398200
2022-12-02,402.25,407.8599854,402.1400146,406.9100037,85342700
2022-12-05,403.9500122,404.9299927,398.1700134,399.5899963,77289800
2022-12-06,399.4200134,399.9899902,391.6400146,393.8299866,77972200
2022-12-07,392.9400024,395.6400146,391.9700012,393.1600037,65927900
2022-12-08,395.1400146,397.3599854,393.269989,396.2399902,60737900
2022-12-09,394.9400024,397.6199951,393.1499939,393.2799988,81447700
2022-12-12,394.1099854,398.9500122,393.4100037,398.9500122,75405800
2022-12-13,410.2200012,410.4899902,399.0700073,401.9700012,123782500
2022-12-14,401.6099854,405.5,396.3099976,399.3999939,108111300
2022-12-15,394.2999878,395.25,387.8900146,389.6300049,117705900
2022-12-16,385.1799927,386.5799866,381.0400085,383.269989,119858000
2022-12-19,383.4700012,383.8200073,378.2799988,380.019989,79878100
2022-12-20,379.230011,382.230011,377.8500061,380.5400085,74427200
2022-12-21,383.25,387.4100037,382.6900024,386.230011,78167400
2022-12-22,383.0499878,386.2099915,374.769989,380.7200012,100120900
2022-12-23,379.6499939,383.0599976,378.0299988,382.9100037,59857300
2022-12-27,382.7900085,383.1499939,379.6499939,381.3999939,51638200
2022-12-28,381.3299866,383.3900146,376.4200134,376.6600037,70911500
2022-12-29,379.6300049,384.3500061,379.0799866,383.4400024,66970900
2022-12-30,380.6400146,382.5799866,378.4299927,382.4299927,84022200
2023-01-03,384.3699951,386.4299927,377.8299866,380.8200073,74850700
2023-01-04,383.1799927,385.8800049,380.0,383.7600098,85934100
2023-01-05,381.7200012,381.8399963,378.7600098,379.3800049,76970500
2023-01-06,382.6099854,389.25,379.4100037,388.0799866,104189600
2023-01-09,390.3699951,393.7000122,387.6700134,387.8599854,73978100
2023-01-10,387.25,390.6499939,386.269989,390.5799866,65358100
2023-01-11,392.230011,395.6000061,391.3800049,395.519989,68881100
2023-01-12,396.6700134,398.4899902,392.4200134,396.9599915,90157700
2023-01-13,393.6199951,399.1000061,393.3399963,398.5,63903900
2023-01-17,398.480011,400.230011,397.0599976,397.769989,62677300
2023-01-18,399.0100098,400.1199951,391.2799988,391.4899902,99632300
2023-01-19,389.3599854,391.0799866,387.2600098,388.6400146,86958900
2023-01-20,390.1000061,396.0400085,388.3800049,395.8800049,91806400
2023-01-23,396.7200012,402.6499939,395.7200012,400.6300049,84178800
2023-01-24,398.8800049,401.1499939,397.6400146,400.2000122,59524900
2023-01-25,395.9500122,400.7000122,393.5599976,400.3500061,84800300
2023-01-26,403.1300049,404.9200134,400.0299988,404.75,72287400
2023-01-27,403.6600037,408.1600037,403.4400024,405.6799927,68346200
2023-01-30,402.7999878,405.1300049,400.2799988,400.5899963,74202000
2023-01-31,401.1300049,406.5299988,400.769989,406.480011,86811800
2023-02-01,405.2099915,413.6700134,402.3500061,410.7999878,101459200
2023-02-02,414.8599854,418.3099976,412.8800049,416.7799988,101654500
2023-02-03,411.5899963,416.9700012,411.0899963,412.3500061,94736800
2023-02-06,409.7900085,411.2900085,408.1000061,409.8299866,60295300
2023-02-07,408.8699951,416.4899902,407.5700073,415.1900024,90990700
2023-02-08,413.1300049,414.5299988,409.9299927,410.6499939,76227500
2023-02-09,414.4100037,414.5700073,405.8099976,407.0899963,78694900
2023-02-10,405.8599854,408.4400024,405.0100098,408.0400085,70769700
2023-02-13,408.7200012,412.9700012,408.2399902,412.8299866,64913500
2023-02-14,411.2399902,415.0499878,408.5100098,412.6400146,88389300
2023-02-15,410.3500061,414.0599976,409.4700012,413.980011,61555700
2023-02-16,408.7900085,412.9100037,408.1400146,408.2799988,76431500
2023-02-17,406.0599976,407.5100098,404.0499878,407.2600098,89257800
2023-02-21,403.0599976,404.1600037,398.8200073,399.0899963,82655900
2023-02-22,399.519989,401.1300049,397.019989,398.5400085,83742300
2023-02-23,401.5599976,402.2000122,396.25,400.6600037,96242400
2023-02-24,395.4200134,397.25,393.6400146,396.3800049,108194400
2023-02-27,399.8699951,401.2900085,396.75,397.730011,80444700
2023-02-28,397.230011,399.2799988,396.1499939,396.2600098,96438600
2023-03-01,395.4100037,396.6900024,393.3800049,394.7399902,99706800
2023-03-02,392.6799927,398.6900024,392.3299866,397.8099976,85127800
2023-03-03,399.7099915,404.4500122,399.0299988,404.1900024,90120000
2023-03-06,405.0499878,407.4500122,404.0100098,404.4700012,72795900
2023-03-07,404.4200134,404.6700134,397.6300049,398.269989,108310600
2023-03-08,398.3900146,399.7099915,396.5899963,398.9200134,74746600
2023-03-09,399.7399902,401.480011,390.5299988,391.5599976,111945300
2023-03-10,390.9899902,393.1600037,384.3200073,385.9100037,189253000
2023-03-13,381.8099976,390.3900146,380.6499939,385.3599854,157790000
2023-03-14,390.5,393.4500122,387.0499878,391.730011,149752400
2023-03-15,385.8900146,389.4899902,383.7099915,389.2799988,172996900
2023-03-16,386.8200073,396.4700012,386.2900085,396.1099854,143254200
2023-03-17,393.2200012,394.3999939,388.5499878,389.9899902,140553400
2023-03-20,390.7999878,394.1700134,390.0700073,393.7399902,93055800
2023-03-21,397.2399902,399.4100037,395.5799866,398.9100037,91524200
2023-03-22,398.730011,402.4899902,392.0700073,392.1099854,111746600
2023-03-23,395.0899963,399.2900085,390.3500061,393.1700134,119351300
2023-03-24,391.8399963,395.8399963,389.3999939,395.75,107682400
2023-03-27,398.1199951,398.9200134,395.5599976,396.4899902,74010400
2023-03-28,395.769989,396.4899902,393.6900024,395.6000061,62871700
